uid,dialogue_id,agent,gold_desire,pred,desire_em,raw_response
448-2_agent_2_desire,448-2,agent_2,"{'Low': 'Food', 'High': 'Water', 'Medium': 'Firewood'}","{'high': 'water', 'medium': 'firewood', 'low': 'food'}",1,"{""high"": ""water"", ""medium"": ""firewood"", ""low"": ""food""}"
448-3_agent_1_desire,448-3,agent_1,"{'High': 'Food', 'Low': 'Water', 'Medium': 'Firewood'}","{'high': 'food', 'medium': 'water', 'low': 'firewood'}",0,"{""high"": ""food"", ""medium"": ""water"", ""low"": ""firewood""}"
448-3_agent_2_desire,448-3,agent_2,"{'Low': 'Food', 'High': 'Water', 'Medium': 'Firewood'}","{'high': 'water', 'medium': 'firewood', 'low': 'food'}",1,"{""high"": ""water"", ""medium"": ""firewood"", ""low"": ""food""}"
448-4_agent_1_desire,448-4,agent_1,"{'High': 'Food', 'Low': 'Water', 'Medium': 'Firewood'}","{'high': 'food', 'medium': 'firewood', 'low': 'water'}",1,"{""high"": ""food"", ""medium"": ""firewood"", ""low"": ""water""}"
448-4_agent_2_desire,448-4,agent_2,"{'Low': 'Food', 'High': 'Water', 'Medium': 'Firewood'}","{'high': 'water', 'medium': 'firewood', 'low': 'food'}",1,"{""high"": ""water"", ""medium"": ""firewood"", ""low"": ""food""}"
448-5_agent_1_desire,448-5,agent_1,"{'High': 'Food', 'Low': 'Water', 'Medium': 'Firewood'}","{'high': 'Food', 'medium': 'Firewood', 'low': 'Water'}",1,"{""high"": ""Food"", ""medium"": ""Firewood"", ""low"": ""Water""}"
448-5_agent_2_desire,448-5,agent_2,"{'Low': 'Food', 'High': 'Water', 'Medium': 'Firewood'}","{'high': 'water', 'medium': 'firewood', 'low': 'food'}",1,"{""high"": ""water"", ""medium"": ""firewood"", ""low"": ""food""}"
449-0_agent_1_desire,449-0,agent_1,"{'Low': 'Food', 'High': 'Water', 'Medium': 'Firewood'}","{'high': 'Water', 'medium': 'Food', 'low': 'Firewood'}",0,"{""high"": ""Water"", ""medium"": ""Food"", ""low"": ""Firewood""}"
449-0_agent_2_desire,449-0,agent_2,"{'Low': 'Food', 'Medium': 'Water', 'High': 'Firewood'}","{'high': 'Water', 'medium': 'Food', 'low': 'Firewood'}",0,"{""high"": ""Water"", ""medium"": ""Food"", ""low"": ""Firewood""}"
449-1_agent_1_desire,449-1,agent_1,"{'Low': 'Food', 'High': 'Water', 'Medium': 'Firewood'}","{'high': 'Firewood', 'medium': 'Food', 'low': 'Water'}",0,"{""high"": ""Firewood"", ""medium"": ""Food"", ""low"": ""Water""}"
449-1_agent_2_desire,449-1,agent_2,"{'Low': 'Food', 'Medium': 'Water', 'High': 'Firewood'}","{'high': 'Firewood', 'medium': 'Food', 'low': 'Water'}",0,"{""high"": ""Firewood"", ""medium"": ""Food"", ""low"": ""Water""}"
449-2_agent_1_desire,449-2,agent_1,"{'Low': 'Food', 'High': 'Water', 'Medium': 'Firewood'}","{'high': 'Water', 'medium': 'Food', 'low': 'Firewood'}",0,"{""high"": ""Water"", ""medium"": ""Food"", ""low"": ""Firewood""}"
449-2_agent_2_desire,449-2,agent_2,"{'Low': 'Food', 'Medium': 'Water', 'High': 'Firewood'}","{'high': 'Water', 'medium': 'Food', 'low': 'Firewood'}",0,"{""high"": ""Water"", ""medium"": ""Food"", ""low"": ""Firewood""}"
449-3_agent_1_desire,449-3,agent_1,"{'Low': 'Food', 'High': 'Water', 'Medium': 'Firewood'}","{'high': 'Water', 'medium': 'Food', 'low': 'Firewood'}",0,"{""high"": ""Water"", ""medium"": ""Food"", ""low"": ""Firewood""}"
449-3_agent_2_desire,449-3,agent_2,"{'Low': 'Food', 'Medium': 'Water', 'High': 'Firewood'}","{'high': 'water', 'medium': 'food', 'low': 'firewood'}",0,"{""high"": ""water"", ""medium"": ""food"", ""low"": ""firewood""}"
449-4_agent_1_desire,449-4,agent_1,"{'Low': 'Food', 'High': 'Water', 'Medium': 'Firewood'}","{'high': 'Water', 'medium': 'Food', 'low': 'Firewood'}",0,"{""high"": ""Water"", ""medium"": ""Food"", ""low"": ""Firewood""}"
449-4_agent_2_desire,449-4,agent_2,"{'Low': 'Food', 'Medium': 'Water', 'High': 'Firewood'}","{'high': 'Water', 'medium': 'Food', 'low': 'Firewood'}",0,"{""high"": ""Water"", ""medium"": ""Food"", ""low"": ""Firewood""}"
450-0_agent_1_desire,450-0,agent_1,"{'Medium': 'Food', 'Low': 'Water', 'High': 'Firewood'}","{'high': 'Water', 'medium': 'Firewood', 'low': 'Food'}",0,"{""high"": ""Water"", ""medium"": ""Firewood"", ""low"": ""Food""}"
450-0_agent_2_desire,450-0,agent_2,"{'High': 'Food', 'Low': 'Water', 'Medium': 'Firewood'}","{'high': 'Food', 'medium': 'Water', 'low': 'Firewood'}",0,"{""high"": ""Food"", ""medium"": ""Water"", ""low"": ""Firewood""}"
450-1_agent_1_desire,450-1,agent_1,"{'Medium': 'Food', 'Low': 'Water', 'High': 'Firewood'}","{'high': 'firewood', 'medium': 'food', 'low': 'water'}",1,"{""high"": ""firewood"", ""medium"": ""food"", ""low"": ""water""}"
450-1_agent_2_desire,450-1,agent_2,"{'High': 'Food', 'Low': 'Water', 'Medium': 'Firewood'}","{'high': 'food', 'medium': 'firewood', 'low': 'water'}",1,"{""high"": ""food"", ""medium"": ""firewood"", ""low"": ""water""}"
450-2_agent_1_desire,450-2,agent_1,"{'Medium': 'Food', 'Low': 'Water', 'High': 'Firewood'}","{'high': 'firewood', 'medium': 'food', 'low': 'water'}",1,"{""high"": ""firewood"", ""medium"": ""food"", ""low"": ""water""}"
450-2_agent_2_desire,450-2,agent_2,"{'High': 'Food', 'Low': 'Water', 'Medium': 'Firewood'}","{'high': 'food', 'medium': 'water', 'low': 'firewood'}",0,"{""high"": ""food"", ""medium"": ""water"", ""low"": ""firewood""}"
450-3_agent_1_desire,450-3,agent_1,"{'Medium': 'Food', 'Low': 'Water', 'High': 'Firewood'}","{'high': 'firewood', 'medium': 'food', 'low': 'water'}",1,"{""high"": ""firewood"", ""medium"": ""food"", ""low"": ""water""}"
450-3_agent_2_desire,450-3,agent_2,"{'High': 'Food', 'Low': 'Water', 'Medium': 'Firewood'}","{'high': 'food', 'medium': 'water', 'low': 'firewood'}",0,"{""high"": ""food"", ""medium"": ""water"", ""low"": ""firewood""}"
450-4_agent_1_desire,450-4,agent_1,"{'Medium': 'Food', 'Low': 'Water', 'High': 'Firewood'}","{'high': 'firewood', 'medium': 'food', 'low': 'water'}",1,"{""high"": ""firewood"", ""medium"": ""food"", ""low"": ""water""}"
450-4_agent_2_desire,450-4,agent_2,"{'High': 'Food', 'Low': 'Water', 'Medium': 'Firewood'}","{'high': 'Food', 'medium': 'Water', 'low': 'Firewood'}",0,"{""high"": ""Food"", ""medium"": ""Water"", ""low"": ""Firewood""}"
450-5_agent_1_desire,450-5,agent_1,"{'Medium': 'Food', 'Low': 'Water', 'High': 'Firewood'}","{'high': 'firewood', 'medium': 'food', 'low': 'water'}",1,"{""high"": ""firewood"", ""medium"": ""food"", ""low"": ""water""}"
450-5_agent_2_desire,450-5,agent_2,"{'High': 'Food', 'Low': 'Water', 'Medium': 'Firewood'}","{'high': 'Food', 'medium': 'Water', 'low': 'Firewood'}",0,"{""high"": ""Food"", ""medium"": ""Water"", ""low"": ""Firewood""}"
450-6_agent_1_desire,450-6,agent_1,"{'Medium': 'Food', 'Low': 'Water', 'High': 'Firewood'}","{'high': 'firewood', 'medium': 'food', 'low': 'water'}",1,"{""high"": ""firewood"", ""medium"": ""food"", ""low"": ""water""}"
450-6_agent_2_desire,450-6,agent_2,"{'High': 'Food', 'Low': 'Water', 'Medium': 'Firewood'}","{'high': 'Food', 'medium': 'Water', 'low': 'Firewood'}",0,"{""high"": ""Food"", ""medium"": ""Water"", ""low"": ""Firewood""}"
450-7_agent_1_desire,450-7,agent_1,"{'Medium': 'Food', 'Low': 'Water', 'High': 'Firewood'}","{'high': 'Firewood', 'medium': 'Food', 'low': 'Water'}",1,"{""high"": ""Firewood"", ""medium"": ""Food"", ""low"": ""Water""}"
450-7_agent_2_desire,450-7,agent_2,"{'High': 'Food', 'Low': 'Water', 'Medium': 'Firewood'}","{'high': 'Food', 'medium': 'Water', 'low': 'Firewood'}",0,"{""high"": ""Food"", ""medium"": ""Water"", ""low"": ""Firewood""}"
451-0_agent_1_desire,451-0,agent_1,"{'Low': 'Food', 'High': 'Water', 'Medium': 'Firewood'}","{'high': 'Food', 'medium': 'Water', 'low': 'Firewood'}",0,"{""high"": ""Food"", ""medium"": ""Water"", ""low"": ""Firewood""}"
451-0_agent_2_desire,451-0,agent_2,"{'High': 'Food', 'Low': 'Water', 'Medium': 'Firewood'}","{'high': 'Food', 'medium': 'Water', 'low': 'Firewood'}",0,"{""high"": ""Food"", ""medium"": ""Water"", ""low"": ""Firewood""}"
451-1_agent_1_desire,451-1,agent_1,"{'Low': 'Food', 'High': 'Water', 'Medium': 'Firewood'}","{'high': 'water', 'medium': 'firewood', 'low': 'food'}",1,"{""high"": ""water"", ""medium"": ""firewood"", ""low"": ""food""}"
451-1_agent_2_desire,451-1,agent_2,"{'High': 'Food', 'Low': 'Water', 'Medium': 'Firewood'}","{'high': 'Food', 'medium': 'Water', 'low': 'Firewood'}",0,"{""high"": ""Food"", ""medium"": ""Water"", ""low"": ""Firewood""}"
451-2_agent_1_desire,451-2,agent_1,"{'Low': 'Food', 'High': 'Water', 'Medium': 'Firewood'}","{'high': 'water', 'medium': 'firewood', 'low': 'food'}",1,"{""high"": ""water"", ""medium"": ""firewood"", ""low"": ""food""}"
451-2_agent_2_desire,451-2,agent_2,"{'High': 'Food', 'Low': 'Water', 'Medium': 'Firewood'}","{'high': 'Food', 'medium': 'Water', 'low': 'Firewood'}",0,"{""high"": ""Food"", ""medium"": ""Water"", ""low"": ""Firewood""}"
451-3_agent_1_desire,451-3,agent_1,"{'Low': 'Food', 'High': 'Water', 'Medium': 'Firewood'}","{'high': 'water', 'medium': 'firewood', 'low': 'food'}",1,"{""high"": ""water"", ""medium"": ""firewood"", ""low"": ""food""}"
451-3_agent_2_desire,451-3,agent_2,"{'High': 'Food', 'Low': 'Water', 'Medium': 'Firewood'}","{'high': 'Food', 'medium': 'Water', 'low': 'Firewood'}",0,"{""high"": ""Food"", ""medium"": ""Water"", ""low"": ""Firewood""}"
451-4_agent_1_desire,451-4,agent_1,"{'Low': 'Food', 'High': 'Water', 'Medium': 'Firewood'}","{'high': 'water', 'medium': 'firewood', 'low': 'food'}",1,"{""high"": ""water"", ""medium"": ""firewood"", ""low"": ""food""}"
451-4_agent_2_desire,451-4,agent_2,"{'High': 'Food', 'Low': 'Water', 'Medium': 'Firewood'}","{'high': 'food', 'medium': 'water', 'low': 'firewood'}",0,"{""high"": ""food"", ""medium"": ""water"", ""low"": ""firewood""}"
451-5_agent_1_desire,451-5,agent_1,"{'Low': 'Food', 'High': 'Water', 'Medium': 'Firewood'}","{'high': 'water', 'medium': 'firewood', 'low': 'food'}",1,"{""high"": ""water"", ""medium"": ""firewood"", ""low"": ""food""}"
451-5_agent_2_desire,451-5,agent_2,"{'High': 'Food', 'Low': 'Water', 'Medium': 'Firewood'}","{'high': 'food', 'medium': 'firewood', 'low': 'water'}",1,"{""high"": ""food"", ""medium"": ""firewood"", ""low"": ""water""}"
451-6_agent_1_desire,451-6,agent_1,"{'Low': 'Food', 'High': 'Water', 'Medium': 'Firewood'}","{'high': 'water', 'medium': 'firewood', 'low': 'food'}",1,"{""high"": ""water"", ""medium"": ""firewood"", ""low"": ""food""}"
451-6_agent_2_desire,451-6,agent_2,"{'High': 'Food', 'Low': 'Water', 'Medium': 'Firewood'}","{'high': 'food', 'medium': 'firewood', 'low': 'water'}",1,"{""high"": ""food"", ""medium"": ""firewood"", ""low"": ""water""}"
451-7_agent_1_desire,451-7,agent_1,"{'Low': 'Food', 'High': 'Water', 'Medium': 'Firewood'}","{'high': 'water', 'medium': 'firewood', 'low': 'food'}",1,"{""high"": ""water"", ""medium"": ""firewood"", ""low"": ""food""}"
451-7_agent_2_desire,451-7,agent_2,"{'High': 'Food', 'Low': 'Water', 'Medium': 'Firewood'}","{'high': 'food', 'medium': 'firewood', 'low': 'water'}",1,"{""high"": ""food"", ""medium"": ""firewood"", ""low"": ""water""}"
452-0_agent_1_desire,452-0,agent_1,"{'Low': 'Food', 'High': 'Water', 'Medium': 'Firewood'}","{'high': 'Water', 'medium': 'Food', 'low': 'Firewood'}",0,"{""high"": ""Water"", ""medium"": ""Food"", ""low"": ""Firewood""}"
452-0_agent_2_desire,452-0,agent_2,"{'Medium': 'Food', 'High': 'Water', 'Low': 'Firewood'}","{'high': 'Water', 'medium': 'Food', 'low': 'Firewood'}",1,"{""high"": ""Water"", ""medium"": ""Food"", ""low"": ""Firewood""}"
452-1_agent_1_desire,452-1,agent_1,"{'Low': 'Food', 'High': 'Water', 'Medium': 'Firewood'}","{'high': 'water', 'medium': 'food', 'low': 'firewood'}",0,"{""high"": ""water"", ""medium"": ""food"", ""low"": ""firewood""}"
452-1_agent_2_desire,452-1,agent_2,"{'Medium': 'Food', 'High': 'Water', 'Low': 'Firewood'}","{'high': 'water', 'medium': 'food', 'low': 'firewood'}",1,"{""high"": ""water"", ""medium"": ""food"", ""low"": ""firewood""}"
452-2_agent_1_desire,452-2,agent_1,"{'Low': 'Food', 'High': 'Water', 'Medium': 'Firewood'}","{'high': 'water', 'medium': 'food', 'low': 'firewood'}",0,"{""high"": ""water"", ""medium"": ""food"", ""low"": ""firewood""}"
452-2_agent_2_desire,452-2,agent_2,"{'Medium': 'Food', 'High': 'Water', 'Low': 'Firewood'}","{'high': 'water', 'medium': 'food', 'low': 'firewood'}",1,"{""high"": ""water"", ""medium"": ""food"", ""low"": ""firewood""}"
452-3_agent_1_desire,452-3,agent_1,"{'Low': 'Food', 'High': 'Water', 'Medium': 'Firewood'}","{'high': 'water', 'medium': 'food', 'low': 'firewood'}",0,"{""high"": ""water"", ""medium"": ""food"", ""low"": ""firewood""}"
452-3_agent_2_desire,452-3,agent_2,"{'Medium': 'Food', 'High': 'Water', 'Low': 'Firewood'}","{'high': 'water', 'medium': 'food', 'low': 'firewood'}",1,"{""high"": ""water"", ""medium"": ""food"", ""low"": ""firewood""}"
452-4_agent_1_desire,452-4,agent_1,"{'Low': 'Food', 'High': 'Water', 'Medium': 'Firewood'}","{'high': 'water', 'medium': 'firewood', 'low': 'food'}",1,"{""high"": ""water"", ""medium"": ""firewood"", ""low"": ""food""}"
452-4_agent_2_desire,452-4,agent_2,"{'Medium': 'Food', 'High': 'Water', 'Low': 'Firewood'}","{'high': 'firewood', 'medium': 'food', 'low': 'water'}",0,"{""high"": ""firewood"", ""medium"": ""food"", ""low"": ""water""}"
453-0_agent_1_desire,453-0,agent_1,"{'Medium': 'Food', 'High': 'Water', 'Low': 'Firewood'}","{'high': 'Water', 'medium': 'Food', 'low': 'Firewood'}",1,"{""high"": ""Water"", ""medium"": ""Food"", ""low"": ""Firewood""}"
453-0_agent_2_desire,453-0,agent_2,"{'Low': 'Food', 'High': 'Water', 'Medium': 'Firewood'}","{'high': 'Water', 'medium': 'Food', 'low': 'Firewood'}",0,"{""high"": ""Water"", ""medium"": ""Food"", ""low"": ""Firewood""}"
453-1_agent_1_desire,453-1,agent_1,"{'Medium': 'Food', 'High': 'Water', 'Low': 'Firewood'}","{'high': 'Water', 'medium': 'Food', 'low': 'Firewood'}",1,"{""high"": ""Water"", ""medium"": ""Food"", ""low"": ""Firewood""}"
453-1_agent_2_desire,453-1,agent_2,"{'Low': 'Food', 'High': 'Water', 'Medium': 'Firewood'}","{'high': 'water', 'medium': 'food', 'low': 'firewood'}",0,"{""high"": ""water"", ""medium"": ""food"", ""low"": ""firewood""}"
453-2_agent_1_desire,453-2,agent_1,"{'Medium': 'Food', 'High': 'Water', 'Low': 'Firewood'}","{'high': 'Water', 'medium': 'Firewood', 'low': 'Food'}",0,"{""high"": ""Water"", ""medium"": ""Firewood"", ""low"": ""Food""}"
453-2_agent_2_desire,453-2,agent_2,"{'Low': 'Food', 'High': 'Water', 'Medium': 'Firewood'}","{'high': 'firewood', 'medium': 'water', 'low': 'food'}",0,"{""high"": ""firewood"", ""medium"": ""water"", ""low"": ""food""}"
453-3_agent_1_desire,453-3,agent_1,"{'Medium': 'Food', 'High': 'Water', 'Low': 'Firewood'}","{'high': 'water', 'medium': 'food', 'low': 'firewood'}",1,"{""high"": ""water"", ""medium"": ""food"", ""low"": ""firewood""}"
453-3_agent_2_desire,453-3,agent_2,"{'Low': 'Food', 'High': 'Water', 'Medium': 'Firewood'}","{'high': 'water', 'medium': 'firewood', 'low': 'food'}",1,"{""high"": ""water"", ""medium"": ""firewood"", ""low"": ""food""}"
453-4_agent_1_desire,453-4,agent_1,"{'Medium': 'Food', 'High': 'Water', 'Low': 'Firewood'}","{'high': 'water', 'medium': 'food', 'low': 'firewood'}",1,"{""high"": ""water"", ""medium"": ""food"", ""low"": ""firewood""}"
453-4_agent_2_desire,453-4,agent_2,"{'Low': 'Food', 'High': 'Water', 'Medium': 'Firewood'}","{'high': 'Water', 'medium': 'Firewood', 'low': 'Food'}",1,"{""high"": ""Water"", ""medium"": ""Firewood"", ""low"": ""Food""}"
453-5_agent_1_desire,453-5,agent_1,"{'Medium': 'Food', 'High': 'Water', 'Low': 'Firewood'}","{'high': 'water', 'medium': 'food', 'low': 'firewood'}",1,"{""high"": ""water"", ""medium"": ""food"", ""low"": ""firewood""}"
453-5_agent_2_desire,453-5,agent_2,"{'Low': 'Food', 'High': 'Water', 'Medium': 'Firewood'}","{'high': 'water', 'medium': 'firewood', 'low': 'food'}",1,"{""high"": ""water"", ""medium"": ""firewood"", ""low"": ""food""}"
454-0_agent_1_desire,454-0,agent_1,"{'Low': 'Food', 'High': 'Water', 'Medium': 'Firewood'}","{'high': 'Water', 'medium': 'Food', 'low': 'Firewood'}",0,"{""high"": ""Water"", ""medium"": ""Food"", ""low"": ""Firewood""}"
454-0_agent_2_desire,454-0,agent_2,"{'High': 'Food', 'Low': 'Water', 'Medium': 'Firewood'}","{'high': 'Water', 'medium': 'Food', 'low': 'Firewood'}",0,"{""high"": ""Water"", ""medium"": ""Food"", ""low"": ""Firewood""}"
454-1_agent_1_desire,454-1,agent_1,"{'Low': 'Food', 'High': 'Water', 'Medium': 'Firewood'}","{'high': 'Water', 'medium': 'Food', 'low': 'Firewood'}",0,"{""high"": ""Water"", ""medium"": ""Food"", ""low"": ""Firewood""}"
454-1_agent_2_desire,454-1,agent_2,"{'High': 'Food', 'Low': 'Water', 'Medium': 'Firewood'}","{'high': 'food', 'medium': 'firewood', 'low': 'water'}",1,"{""high"": ""food"", ""medium"": ""firewood"", ""low"": ""water""}"
454-2_agent_1_desire,454-2,agent_1,"{'Low': 'Food', 'High': 'Water', 'Medium': 'Firewood'}","{'high': 'water', 'medium': 'firewood', 'low': 'food'}",1,"{""high"": ""water"", ""medium"": ""firewood"", ""low"": ""food""}"
454-2_agent_2_desire,454-2,agent_2,"{'High': 'Food', 'Low': 'Water', 'Medium': 'Firewood'}","{'high': 'food', 'medium': 'firewood', 'low': 'water'}",1,"{""high"": ""food"", ""medium"": ""firewood"", ""low"": ""water""}"
454-3_agent_1_desire,454-3,agent_1,"{'Low': 'Food', 'High': 'Water', 'Medium': 'Firewood'}","{'high': 'water', 'medium': 'firewood', 'low': 'food'}",1,"{""high"": ""water"", ""medium"": ""firewood"", ""low"": ""food""}"
454-3_agent_2_desire,454-3,agent_2,"{'High': 'Food', 'Low': 'Water', 'Medium': 'Firewood'}","{'high': 'food', 'medium': 'firewood', 'low': 'water'}",1,"{""high"": ""food"", ""medium"": ""firewood"", ""low"": ""water""}"
454-4_agent_1_desire,454-4,agent_1,"{'Low': 'Food', 'High': 'Water', 'Medium': 'Firewood'}","{'high': 'water', 'medium': 'firewood', 'low': 'food'}",1,"{""high"": ""water"", ""medium"": ""firewood"", ""low"": ""food""}"
454-4_agent_2_desire,454-4,agent_2,"{'High': 'Food', 'Low': 'Water', 'Medium': 'Firewood'}","{'high': 'food', 'medium': 'firewood', 'low': 'water'}",1,"{""high"": ""food"", ""medium"": ""firewood"", ""low"": ""water""}"
455-0_agent_1_desire,455-0,agent_1,"{'Low': 'Food', 'Medium': 'Water', 'High': 'Firewood'}","{'high': 'firewood', 'medium': 'water', 'low': 'food'}",1,"{""high"": ""firewood"", ""medium"": ""water"", ""low"": ""food""}"
455-0_agent_2_desire,455-0,agent_2,"{'Low': 'Food', 'Medium': 'Water', 'High': 'Firewood'}","{'high': 'water', 'medium': 'food', 'low': 'firewood'}",0,"{""high"": ""water"", ""medium"": ""food"", ""low"": ""firewood""}"
455-1_agent_1_desire,455-1,agent_1,"{'Low': 'Food', 'Medium': 'Water', 'High': 'Firewood'}","{'high': 'firewood', 'medium': 'water', 'low': 'food'}",1,"{""high"": ""firewood"", ""medium"": ""water"", ""low"": ""food""}"
455-1_agent_2_desire,455-1,agent_2,"{'Low': 'Food', 'Medium': 'Water', 'High': 'Firewood'}","{'high': 'firewood', 'medium': 'water', 'low': 'food'}",1,"{""high"": ""firewood"", ""medium"": ""water"", ""low"": ""food""}"
455-2_agent_1_desire,455-2,agent_1,"{'Low': 'Food', 'Medium': 'Water', 'High': 'Firewood'}","{'high': 'firewood', 'medium': 'water', 'low': 'food'}",1,"{""high"": ""firewood"", ""medium"": ""water"", ""low"": ""food""}"
455-2_agent_2_desire,455-2,agent_2,"{'Low': 'Food', 'Medium': 'Water', 'High': 'Firewood'}","{'high': 'firewood', 'medium': 'water', 'low': 'food'}",1,"{""high"": ""firewood"", ""medium"": ""water"", ""low"": ""food""}"
455-3_agent_1_desire,455-3,agent_1,"{'Low': 'Food', 'Medium': 'Water', 'High': 'Firewood'}","{'high': 'firewood', 'medium': 'water', 'low': 'food'}",1,"{""high"": ""firewood"", ""medium"": ""water"", ""low"": ""food""}"
455-3_agent_2_desire,455-3,agent_2,"{'Low': 'Food', 'Medium': 'Water', 'High': 'Firewood'}","{'high': 'firewood', 'medium': 'water', 'low': 'food'}",1,"{""high"": ""firewood"", ""medium"": ""water"", ""low"": ""food""}"
455-4_agent_1_desire,455-4,agent_1,"{'Low': 'Food', 'Medium': 'Water', 'High': 'Firewood'}","{'high': 'firewood', 'medium': 'water', 'low': 'food'}",1,"{""high"": ""firewood"", ""medium"": ""water"", ""low"": ""food""}"
455-4_agent_2_desire,455-4,agent_2,"{'Low': 'Food', 'Medium': 'Water', 'High': 'Firewood'}","{'high': 'food', 'medium': 'water', 'low': 'firewood'}",0,"{""high"": ""food"", ""medium"": ""water"", ""low"": ""firewood""}"
455-5_agent_1_desire,455-5,agent_1,"{'Low': 'Food', 'Medium': 'Water', 'High': 'Firewood'}","{'high': 'firewood', 'medium': 'water', 'low': 'food'}",1,"{""high"": ""firewood"", ""medium"": ""water"", ""low"": ""food""}"
455-5_agent_2_desire,455-5,agent_2,"{'Low': 'Food', 'Medium': 'Water', 'High': 'Firewood'}","{'high': 'food', 'medium': 'water', 'low': 'firewood'}",0,"{""high"": ""food"", ""medium"": ""water"", ""low"": ""firewood""}"
456-0_agent_1_desire,456-0,agent_1,"{'Medium': 'Food', 'Low': 'Water', 'High': 'Firewood'}","{'high': 'Firewood', 'medium': 'Food', 'low': 'Water'}",1,"{""high"": ""Firewood"", ""medium"": ""Food"", ""low"": ""Water""}"
