uid,dialogue_id,utt_idx,target_utterance,gold_intent,gold_bitmask,pred_intents,pred_bitmask,raw_response
602-2_utt1_intention,602-2,1,agent_1: Which one do you prefer most?,Discover-Preference,"[0, 0, 0, 1, 0, 0, 0, 0, 0]",['Discover-Preference'],"[0, 0, 0, 1, 0, 0, 0, 0, 0]","{""intents"":[""Discover-Preference""]}"
602-2_utt2_intention,602-2,2,agent_2: They sort of need more water for their meds,Describe-Need,"[0, 0, 1, 0, 0, 0, 0, 0, 0]",['Describe-Need'],"[0, 0, 1, 0, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need""]}"
602-3_utt1_intention,602-3,1,agent_1: I'm sorry to hear that! But can you spare 1 for me since you probably don't need all the water.,"Show-Empathy,Undermine-Requirements","[0, 0, 0, 0, 0, 0, 0, 1, 1]","['Show-Empathy', 'Callout-Fairness', 'Describe-Need']","[0, 1, 1, 0, 0, 0, 0, 1, 0]","{""intents"":[""Show-Empathy"",""Callout-Fairness"",""Describe-Need""]}"
602-3_utt2_intention,602-3,2,agent_2: Sure that sounds fair. Thank you. Besides water what do you need for your trip?,"Callout-Fairness,Discover-Preference","[0, 1, 0, 1, 0, 0, 0, 0, 0]","['Callout-Fairness', 'Discover-Preference']","[0, 1, 0, 1, 0, 0, 0, 0, 0]","{""intents"":[""Callout-Fairness"",""Discover-Preference""]}"
602-4_utt1_intention,602-4,1,agent_1: great. Then can you give 2 food instead? We eat a lot and need more to go through the night...,Describe-Need,"[0, 0, 1, 0, 0, 0, 0, 0, 0]","['Describe-Need', 'Promote-Coordination']","[0, 0, 1, 0, 0, 0, 1, 0, 0]","{""intents"":[""Describe-Need"",""Promote-Coordination""]}"
602-4_utt2_intention,602-4,2,agent_2: Ok I understand. Since you're willing to give me 2 water I can give you 2 food. Would it be ok then if I ask for 2 firewood? The kids were talking about making s-mores,"Describe-Need,Promote-Coordination","[0, 0, 1, 0, 0, 0, 1, 0, 0]","['Callout-Fairness', 'Describe-Need', 'Promote-Coordination']","[0, 1, 1, 0, 0, 0, 1, 0, 0]","{""intents"":[""Callout-Fairness"",""Describe-Need"",""Promote-Coordination""]}"
602-5_utt1_intention,602-5,1,agent_1: I can give you one firewood. I need more to boil the water from the river since you will get more water. How about that?,Describe-Need,"[0, 0, 1, 0, 0, 0, 0, 0, 0]","['Describe-Need', 'Promote-Coordination']","[0, 0, 1, 0, 0, 0, 1, 0, 0]","{""intents"":[""Describe-Need"",""Promote-Coordination""]}"
603-0_utt1_intention,603-0,1,agent_2: hi are you getting ready for your camping trip too?,Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",['Build-Rapport'],"[1, 0, 0, 0, 0, 0, 0, 0, 0]","{""intents"":[""Build-Rapport""]}"
603-0_utt2_intention,603-0,2,agent_1: I am! I am looking forward to it so much since I haven't been able to go on any vacation due to Covid. I'm going camping with my husband and kids. Where do you plan to be camping?,Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Discover-Preference']","[1, 0, 0, 1, 0, 0, 0, 0, 0]","{""intents"":[""Build-Rapport"",""Discover-Preference""]}"
603-1_utt1_intention,603-1,1,agent_2: we are going up to the mountain near the lake and it just me and my boyfriend glad to get out as well,Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Describe-Need']","[1, 0, 1, 0, 0, 0, 0, 0, 0]","{""intents"":[""Build-Rapport"",""Describe-Need""]}"
603-1_utt2_intention,603-1,2,agent_1: That's awesome! My son is in Boy Scouts and he's looking forward to practicing his campfire making skills during this trip. My husband agrees it would be awesome to have him practice his skills so we're planning to cook our meals over a campfire.,Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Show-Empathy']","[1, 0, 0, 0, 0, 0, 0, 1, 0]","{""intents"":[""Build-Rapport"",""Show-Empathy""]}"
603-2_utt1_intention,603-2,1,"agent_2: that sounds great I want to cook a romantic camping meal for me and my boyfriend, hope it will work as i have planned",Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",['Describe-Need'],"[0, 0, 1, 0, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need""]}"
603-2_utt2_intention,603-2,2,"agent_1: I also want to do a lot of hiking while we are camping since the kids have been cooped up in the house for so long. They are so restless now since they don't have their usual things like PE classes, soccer, and hockey. My end goal is to tire them out lol. Besides a nice meal, what other things do you plan to be doing while camping?",Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['Describe-Need', 'Discover-Preference']","[0, 0, 1, 1, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need"",""Discover-Preference""]}"
603-3_utt1_intention,603-3,1,agent_2: we want to explore the animals in the area birds and just enjoy all the nice views.,Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",['Discover-Preference'],"[0, 0, 0, 1, 0, 0, 0, 0, 0]","{""intents"":[""Discover-Preference""]}"
603-3_utt2_intention,603-3,2,"agent_1: Cool, that sounds very nice and relaxing 🙂. It kinda sounds like my husband, he likes to do things like these with no concrete plan and just decides on the spot what he wants to do. The only problem with it is that he dumps all the planning on me so I have to make sure I have extra of ANY possible idea he has.",Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Show-Empathy']","[1, 0, 0, 0, 0, 0, 0, 1, 0]","{""intents"":[""Build-Rapport"",""Show-Empathy""]}"
603-4_utt1_intention,603-4,1,agent_2: Yes we always get stuck making the plans so can I have 2 firewood and you get 2 food and 2 water? Please respond a little faster with your messages that would be very nice,Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['Describe-Need', 'Promote-Coordination']","[0, 0, 1, 0, 0, 0, 1, 0, 0]","{""intents"":[""Describe-Need"",""Promote-Coordination""]}"
603-4_utt2_intention,603-4,2,"agent_1: Unfortunately, I need the firewood to make campfires. Since you are planning to cook a romantic camping meal, don't you need food?","Describe-Need,Undermine-Requirements","[0, 0, 1, 0, 0, 0, 0, 0, 1]",['Describe-Need'],"[0, 0, 1, 0, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need""]}"
603-5_utt1_intention,603-5,1,"agent_2: well then give me 1 firewood 2 food and 2 water?, then you have 2 firewood so your boy can practice",No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Describe-Need', 'Promote-Coordination']","[0, 0, 1, 0, 0, 0, 1, 0, 0]","{""intents"":[""Describe-Need"",""Promote-Coordination""]}"
603-5_utt2_intention,603-5,2,"agent_1: What I don't understand is that you requested I respond quicker to your messages, yet you do not respond with much detail or discussion.",Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",['Callout-Fairness'],"[0, 1, 0, 0, 0, 0, 0, 0, 0]","{""intents"":[""Callout-Fairness""]}"
603-6_utt1_intention,603-6,1,agent_2: i want my share as well I give you 2 wood 2 water  and one food ,Promote-Coordination,"[0, 0, 0, 0, 0, 0, 1, 0, 0]","['Callout-Fairness', 'Describe-Need']","[0, 1, 1, 0, 0, 0, 0, 0, 0]","{""intents"":[""Callout-Fairness"",""Describe-Need""]}"
603-6_utt2_intention,603-6,2,agent_1: But why should I share with you? You requested that I respond quicker to you yet all I know is that you will be camping with only 1 other person :(. All you plan to be doing is leisurely looking at bird-watching. Will you be really using all of the items? ,"Promote-Coordination,Undermine-Requirements","[0, 0, 0, 0, 0, 0, 1, 0, 1]","['Callout-Fairness', 'Undermine-Requirements']","[0, 1, 0, 0, 0, 0, 0, 0, 1]","{""intents"":[""Callout-Fairness"",""Undermine-Requirements""]}"
603-7_utt1_intention,603-7,1,"agent_2: Yes I would and i am willing to share and give you enough wood for your kid, but it gets cold and I would like to stay warm at night i bring some of my food but the lake is most likely not that clean to drink water from. you want to practice fire making once it burns it burns. ","Describe-Need,Promote-Coordination,Undermine-Requirements","[0, 0, 1, 0, 0, 0, 1, 0, 1]","['Describe-Need', 'Promote-Coordination']","[0, 0, 1, 0, 0, 0, 1, 0, 0]","{""intents"":[""Describe-Need"",""Promote-Coordination""]}"
604-0_utt1_intention,604-0,1,agent_1: Hi,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['Build-Rapport'],"[1, 0, 0, 0, 0, 0, 0, 0, 0]","{""intents"":[""Build-Rapport""]}"
604-0_utt2_intention,604-0,2,agent_2: Hi! 🙂,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['Build-Rapport'],"[1, 0, 0, 0, 0, 0, 0, 0, 0]","{""intents"":[""Build-Rapport""]}"
604-1_utt1_intention,604-1,1,"agent_1: So what are you thinking about how we should split this? i really want firewood, as i am anemic and have a hard time in the cold weather during the nights here","Describe-Need,Promote-Coordination","[0, 0, 1, 0, 0, 0, 1, 0, 0]","['Discover-Preference', 'Describe-Need']","[0, 0, 1, 1, 0, 0, 0, 0, 0]","{""intents"":[""Discover-Preference"",""Describe-Need""]}"
604-1_utt2_intention,604-1,2,"agent_2: Well, I need to keep some firewood for myself too, since it'd be cold outside. But I'm willing to trade more of it for food, since I'm iron-defcient and have family to feed!🙂","Describe-Need,Promote-Coordination","[0, 0, 1, 0, 0, 0, 1, 0, 0]",['Describe-Need'],"[0, 0, 1, 0, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need""]}"
604-2_utt1_intention,604-2,1,"agent_1: fair enough, how do you want to split the water","Callout-Fairness,Promote-Coordination","[0, 1, 0, 0, 0, 0, 1, 0, 0]","['Callout-Fairness', 'Discover-Preference']","[0, 1, 0, 1, 0, 0, 0, 0, 0]","{""intents"":[""Callout-Fairness"",""Discover-Preference""]}"
604-2_utt2_intention,604-2,2,"agent_2: I'm willing to trade off water if you need more of it! I'm really looking for food and firewood, but I'll take food over wood.",Promote-Coordination,"[0, 0, 0, 0, 0, 0, 1, 0, 0]","['Describe-Need', 'Discover-Preference']","[0, 0, 1, 1, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need"",""Discover-Preference""]}"
604-3_utt1_intention,604-3,1,"agent_1: sounds good, how about i take 2 firewood, and 2 waters, and one food",No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['Promote-Coordination'],"[0, 0, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Promote-Coordination""]}"
604-3_utt2_intention,604-3,2,"agent_2: Hmm if I give you two firewood, how much food will I get back? I'm only willing to do two for two.",Promote-Coordination,"[0, 0, 0, 0, 0, 0, 1, 0, 0]",['Discover-Preference'],"[0, 0, 0, 1, 0, 0, 0, 0, 0]","{""intents"":[""Discover-Preference""]}"
604-4_utt1_intention,604-4,1,agent_1: i would be willing to give you two foods,Promote-Coordination,"[0, 0, 0, 0, 0, 0, 1, 0, 0]",['Promote-Coordination'],"[0, 0, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Promote-Coordination""]}"
604-4_utt2_intention,604-4,2,"agent_2: okay two firewood, two food sounds good. Can I get one firewood back for two waters? I'll give you the one food for free",Promote-Coordination,"[0, 0, 0, 0, 0, 0, 1, 0, 0]",['Promote-Coordination'],"[0, 0, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Promote-Coordination""]}"
604-5_utt1_intention,604-5,1,agent_1: sure that works,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['Promote-Coordination'],"[0, 0, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Promote-Coordination""]}"
604-5_utt2_intention,604-5,2,"agent_2: Okay, so I give you technically one firewood, two waters, and a food, right?",No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['Promote-Coordination'],"[0, 0, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Promote-Coordination""]}"
604-6_utt1_intention,604-6,1,"agent_1: Hold on, i thought the two waters was in addition to my one i asked for previously. So i would take 1 firewood, 1 food, and 3 waters. ",No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['Callout-Fairness'],"[0, 1, 0, 0, 0, 0, 0, 0, 0]","{""intents"":[""Callout-Fairness""]}"
604-6_utt2_intention,604-6,2,"agent_2: >-< okay I just got confused. 1 firewood, 1 food, and 3 waters makes sense now that I reread it.",No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['Promote-Coordination'],"[0, 0, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Promote-Coordination""]}"
605-0_utt1_intention,605-0,1,"agent_1: Hi there, and sincerely wish you can exchange some needed items with me.",Promote-Coordination,"[0, 0, 0, 0, 0, 0, 1, 0, 0]","['Build-Rapport', 'Promote-Coordination']","[1, 0, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Build-Rapport"",""Promote-Coordination""]}"
605-0_utt2_intention,605-0,2,"agent_2: Hello! I'm heading out on a camping trip myself, and also need some provisions. I will be enjoying the fresh air in a cold climate away from any bodies of water. Also, I will be working with a refugee camp while I'm there, providing solace and counsel to poor souls in need. So you see how critical it is that my trip is successful. I believe we can work out a deal though. I recommend that I have 3 water, 2 firewood and 2 food.",Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Describe-Need', 'Promote-Coordination']","[1, 0, 1, 0, 0, 0, 1, 0, 0]","{""intents"":[""Build-Rapport"",""Describe-Need"",""Promote-Coordination""]}"
605-1_utt1_intention,605-1,1,"agent_1: From my side, our family of 7 are out on a first time adventure and just discovered unfortunately we were inadequately prepared. Thus, all items are quite needed especially the food and water as we have exhausted all the initial basics.",Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",['Describe-Need'],"[0, 0, 1, 0, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need""]}"
605-1_utt2_intention,605-1,2,"agent_2: I see, but can you reschedule your camping trip for later? I have great needs for the water. You recall I will be camping away from all large bodies of water and will need to pack it all in. I might be able to negotiate on the food.","Promote-Coordination,Undermine-Requirements","[0, 0, 0, 0, 0, 0, 1, 0, 1]","['Describe-Need', 'Undermine-Requirements']","[0, 0, 1, 0, 0, 0, 0, 0, 1]","{""intents"":[""Describe-Need"",""Undermine-Requirements""]}"
605-2_utt1_intention,605-2,1,agent_1: Unfortunately it is impossible as we are already on site compared to you about to head out. ,Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",['No-Intention'],"[0, 0, 0, 0, 1, 0, 0, 0, 0]","{""intents"":[""No-Intention""]}"
605-2_utt2_intention,605-2,2,"agent_2: I see. You are a victim of poor planning. Whereas the refugees I attend to are the victims of greed, malice and human suffering. What are you proposing?",Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['Callout-Fairness', 'Undermine-Requirements']","[0, 1, 0, 0, 0, 0, 0, 0, 1]","{""intents"":[""Callout-Fairness"",""Undermine-Requirements""]}"
605-3_utt1_intention,605-3,1,"agent_1: How about I take 2 packs of water, 2 packs of food and 1 firewood",No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['Describe-Need'],"[0, 0, 1, 0, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need""]}"
605-3_utt2_intention,605-3,2,agent_2: Impossible. I will need to cancel the trip altogether.,Callout-Fairness,"[0, 1, 0, 0, 0, 0, 0, 0, 0]",['Undermine-Requirements'],"[0, 0, 0, 0, 0, 0, 0, 0, 1]","{""intents"":[""Undermine-Requirements""]}"
605-4_utt1_intention,605-4,1,agent_1: How about I take 2 packs of water while retain your initial request for food and firewood?,Promote-Coordination,"[0, 0, 0, 0, 0, 0, 1, 0, 0]",['Discover-Preference'],"[0, 0, 0, 1, 0, 0, 0, 0, 0]","{""intents"":[""Discover-Preference""]}"
605-4_utt2_intention,605-4,2,"agent_2: I cannot allow any water. As I mentioned we will be camping away from all bodies of water and cannot negotiate on that item. I need 3 water, or else I will need to cancel the trip. We might be able to negotiate on the food though.","Callout-Fairness,Promote-Coordination","[0, 1, 0, 0, 0, 0, 1, 0, 0]","['Describe-Need', 'Undermine-Requirements']","[0, 0, 1, 0, 0, 0, 0, 0, 1]","{""intents"":[""Describe-Need"",""Undermine-Requirements""]}"
605-5_utt1_intention,605-5,1,"agent_1: I need to have at least a pack of water. How about 1 water, 3 firewood and 1 food?",No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Describe-Need', 'Discover-Preference']","[0, 0, 1, 1, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need"",""Discover-Preference""]}"
605-5_utt2_intention,605-5,2,"agent_2: Okay. I fear some of us may die of thirst, but I will give you 1 water. I can't agree to those terms though. I can give you 1 water 1 firewood and 2 food. That is my final offer though.",Callout-Fairness,"[0, 1, 0, 0, 0, 0, 0, 0, 0]","['Describe-Need', 'Undermine-Requirements']","[0, 0, 1, 0, 0, 0, 0, 0, 1]","{""intents"":[""Describe-Need"",""Undermine-Requirements""]}"
605-6_utt1_intention,605-6,1,"agent_1: I am sorry, these terms are not favorable for me.",Callout-Fairness,"[0, 1, 0, 0, 0, 0, 0, 0, 0]",['Callout-Fairness'],"[0, 1, 0, 0, 0, 0, 0, 0, 0]","{""intents"":[""Callout-Fairness""]}"
606-0_utt1_intention,606-0,1,"agent_2: hello ,how are you",Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",['Build-Rapport'],"[1, 0, 0, 0, 0, 0, 0, 0, 0]","{""intents"":[""Build-Rapport""]}"
606-0_utt2_intention,606-0,2,"agent_1: hi, i'm doing good! i really need food quite a bit because my kids are with me on this camping trip",Describe-Need,"[0, 0, 1, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Describe-Need']","[1, 0, 1, 0, 0, 0, 0, 0, 0]","{""intents"":[""Build-Rapport"",""Describe-Need""]}"
606-1_utt1_intention,606-1,1,agent_2: okk i will give please explain how many pack you need ,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['Discover-Preference'],"[0, 0, 0, 1, 0, 0, 0, 0, 0]","{""intents"":[""Discover-Preference""]}"
606-1_utt2_intention,606-1,2,"agent_1: that's so kind of you! could I please have 3? which item do you really need, I can give you 3 of it",Discover-Preference,"[0, 0, 0, 1, 0, 0, 0, 0, 0]","['Build-Rapport', 'Describe-Need', 'Discover-Preference']","[1, 0, 1, 1, 0, 0, 0, 0, 0]","{""intents"":[""Build-Rapport"",""Describe-Need"",""Discover-Preference""]}"
606-2_utt1_intention,606-2,1,"agent_2: okk i want 3 pack of firewood , 1 pack of food and 1 pack of water",No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['Describe-Need'],"[0, 0, 1, 0, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need""]}"
606-2_utt2_intention,606-2,2,"agent_1: could i have 1 firewood, if you'd like 1 pack food?",Promote-Coordination,"[0, 0, 0, 0, 0, 0, 1, 0, 0]",['Discover-Preference'],"[0, 0, 0, 1, 0, 0, 0, 0, 0]","{""intents"":[""Discover-Preference""]}"
606-3_utt1_intention,606-3,1,agent_2: ok i will give ,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['Promote-Coordination'],"[0, 0, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Promote-Coordination""]}"
606-3_utt2_intention,606-3,2,"agent_1: sounds great, i'm glad we negotiated",Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",['Promote-Coordination'],"[0, 0, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Promote-Coordination""]}"
606-4_utt1_intention,606-4,1,agent_2: i am also,Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",['Show-Empathy'],"[0, 0, 0, 0, 0, 0, 0, 1, 0]","{""intents"":[""Show-Empathy""]}"
606-4_utt2_intention,606-4,2,agent_1: thanks for being so clear,Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",['Build-Rapport'],"[1, 0, 0, 0, 0, 0, 0, 0, 0]","{""intents"":[""Build-Rapport""]}"
606-5_utt1_intention,606-5,1,agent_2: accepted deal,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['No-Intention'],"[0, 0, 0, 0, 1, 0, 0, 0, 0]","{""intents"":[""No-Intention""]}"
607-0_utt1_intention,607-0,1,agent_1: Hello I need a lot of water to survive,Describe-Need,"[0, 0, 1, 0, 0, 0, 0, 0, 0]",['Describe-Need'],"[0, 0, 1, 0, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need""]}"
607-0_utt2_intention,607-0,2,agent_2: I have a lot of water around me I can use. So I can give you a lot of extra.,No-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0]",['No-Intention'],"[0, 0, 0, 0, 1, 0, 0, 0, 0]","{""intents"":[""No-Intention""]}"
