uid,dialogue_id,utt_idx,target_utterance,gold_intent,gold_bitmask,pred_intents,pred_bitmask,raw_response
526-1_utt2_intention,526-1,2,agent_1: You can have all of the water if I can have all of the food. I promise that I will bring you back food. I am really good at foraging and I know all about what is edible in a forest 🙂 I want to have two packages of firewood so that I can have a roaring and hot fire going when I come back from being out all day. I am sure that I will find some fish to catch at my water source! 🙂 I'll bring some to back to share with you!,"Describe-Need,Promote-Coordination,Undermine-Requirements","[0, 0, 1, 0, 0, 0, 1, 0, 1]","['Callout-Fairness', 'Describe-Need', 'Promote-Coordination', 'Show-Empathy']","[0, 1, 1, 0, 0, 0, 1, 1, 0]","{""intents"":[""Callout-Fairness"",""Describe-Need"",""Promote-Coordination"",""Show-Empathy""]}"
526-2_utt1_intention,526-2,1,"agent_2: Thank you, I would appreciate that and it is very generous of you, Im not a strong hunter or fisher at all :) ",No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Build-Rapport', 'Show-Empathy']","[1, 0, 0, 0, 0, 0, 0, 1, 0]","{""intents"":[""Build-Rapport"",""Show-Empathy""]}"
526-2_utt2_intention,526-2,2,"agent_1: Awesome! I think we have a deal! So just to clarify, I will have all the extra food so that I can have strength to forage, you will have all the water, and I will have 2 firewoods so I can have a hot fire for our catch of the day! Are you happy with this, friend? 🙂",No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Build-Rapport', 'Promote-Coordination', 'Callout-Fairness']","[1, 1, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Build-Rapport"",""Promote-Coordination"",""Callout-Fairness""]}"
526-3_utt1_intention,526-3,1,"agent_2: I do agree with that, I am happy with all of the extra water, and I should be able to get more firewood pretty easily, and since you will be sharing whatever food you find, I think that we came up with a pretty fair split.","Callout-Fairness,No-Need,Promote-Coordination","[0, 1, 0, 0, 0, 1, 1, 0, 0]","['Build-Rapport', 'Callout-Fairness', 'Promote-Coordination']","[1, 1, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Build-Rapport"",""Callout-Fairness"",""Promote-Coordination""]}"
526-3_utt2_intention,526-3,2,agent_1: It's always lovely to have a camping companion you can cooperate with! ,Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Promote-Coordination']","[1, 0, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Build-Rapport"",""Promote-Coordination""]}"
526-4_utt1_intention,526-4,1,agent_2: I completely agree and i am glad that we could work together and compromise.,Promote-Coordination,"[0, 0, 0, 0, 0, 0, 1, 0, 0]","['Build-Rapport', 'Promote-Coordination', 'Show-Empathy']","[1, 0, 0, 0, 0, 0, 1, 1, 0]","{""intents"":[""Build-Rapport"",""Promote-Coordination"",""Show-Empathy""]}"
526-4_utt2_intention,526-4,2,"agent_1: Absolutely! I am sure we will be able to find a good spot with some firewood around! I always bring my axe, so I will let you borrow it to chop wood around camp. This is also a great season for mushrooms to be growing! That would make a great side dish to the fish! I love sauteeing them over a hot fire! 🙂",Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Promote-Coordination']","[1, 0, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Build-Rapport"",""Promote-Coordination""]}"
527-0_utt1_intention,527-0,1,"agent_1: Hello, how are you doing on this fine day?",Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Show-Empathy']","[1, 0, 0, 0, 0, 0, 0, 1, 0]","{""intents"":[""Build-Rapport"",""Show-Empathy""]}"
527-0_utt2_intention,527-0,2,"agent_2: Hello, I am doing awesome today. I am so glad I was able to get way and come camping. My bother just called me and said he is going to be coming. It was a surprise for him to be able to come🙂 How are you?",Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Show-Empathy']","[1, 0, 0, 0, 0, 0, 0, 1, 0]","{""intents"":[""Build-Rapport"",""Show-Empathy""]}"
527-1_utt1_intention,527-1,1,agent_1: I am well; I love going camping. I really enjoyed my time in Boy Scouts and look forward to practicing what I learned to good use,Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Discover-Preference']","[1, 0, 0, 1, 0, 0, 0, 0, 0]","{""intents"":[""Build-Rapport"",""Discover-Preference""]}"
527-1_utt2_intention,527-1,2,agent_2: That is awesome. I brought extra firewood if you need some. My brother forgot to pick up the water when he left town and now is 15 mins away. Do you have any you give?🙂🙂,"Describe-Need,Promote-Coordination","[0, 0, 1, 0, 0, 0, 1, 0, 0]","['Build-Rapport', 'Describe-Need', 'Promote-Coordination']","[1, 0, 1, 0, 0, 0, 1, 0, 0]","{""intents"":[""Build-Rapport"",""Describe-Need"",""Promote-Coordination""]}"
527-2_utt1_intention,527-2,1,agent_1: I would love some extra firewood; however I need some extra food too. I have diabetes and it's important that I have more food for later,Describe-Need,"[0, 0, 1, 0, 0, 0, 0, 0, 0]","['Describe-Need', 'Show-Empathy']","[0, 0, 1, 0, 0, 0, 0, 1, 0]","{""intents"":[""Describe-Need"",""Show-Empathy""]}"
527-2_utt2_intention,527-2,2,agent_2: O wow.☹️ I'm sorry to here that. I can give you all my firewood and a food if you can give me all your water. ,"Promote-Coordination,Show-Empathy","[0, 0, 0, 0, 0, 0, 1, 1, 0]","['Show-Empathy', 'Describe-Need', 'Promote-Coordination']","[0, 0, 1, 0, 0, 0, 1, 1, 0]","{""intents"":[""Show-Empathy"",""Describe-Need"",""Promote-Coordination""]}"
527-3_utt1_intention,527-3,1,agent_1: can you add one more food to it if that's ok?,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Describe-Need', 'Promote-Coordination']","[0, 0, 1, 0, 0, 0, 1, 0, 0]","{""intents"":[""Describe-Need"",""Promote-Coordination""]}"
527-3_utt2_intention,527-3,2,agent_2: I really need that extra food for me and my bother. we have one to spare,Promote-Coordination,"[0, 0, 0, 0, 0, 0, 1, 0, 0]","['Describe-Need', 'Show-Empathy']","[0, 0, 1, 0, 0, 0, 0, 1, 0]","{""intents"":[""Describe-Need"",""Show-Empathy""]}"
527-4_utt1_intention,527-4,1,agent_1: so what is the whole deal here? ,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Callout-Fairness', 'Promote-Coordination']","[0, 1, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Callout-Fairness"",""Promote-Coordination""]}"
527-4_utt2_intention,527-4,2,agent_2: you get 3 firewood I get 3 waters and now food I will give you 1 if that is ok🙂,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Callout-Fairness', 'Describe-Need', 'Promote-Coordination']","[0, 1, 1, 0, 0, 0, 1, 0, 0]","{""intents"":[""Callout-Fairness"",""Describe-Need"",""Promote-Coordination""]}"
527-5_utt1_intention,527-5,1,agent_1: and I have to give you more food or not?,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Callout-Fairness', 'Describe-Need', 'Promote-Coordination']","[0, 1, 1, 0, 0, 0, 1, 0, 0]","{""intents"":[""Callout-Fairness"",""Describe-Need"",""Promote-Coordination""]}"
527-5_utt2_intention,527-5,2,agent_2: Ok I will give you 2 foods. 🙂,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Callout-Fairness', 'Describe-Need', 'Promote-Coordination']","[0, 1, 1, 0, 0, 0, 1, 0, 0]","{""intents"":[""Callout-Fairness"",""Describe-Need"",""Promote-Coordination""]}"
527-6_utt1_intention,527-6,1,agent_1: great; I really appreciate that. I hope you and your brother have a good time camping!,Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Show-Empathy']","[1, 0, 0, 0, 0, 0, 0, 1, 0]","{""intents"":[""Build-Rapport"",""Show-Empathy""]}"
528-0_utt1_intention,528-0,1,"agent_1: Hi, I would like to get 2 additional packages of food, 2 additional jugs of water, and 1 additional bundle of firewood. I need the additional food because I will have 3 children with me on the trip and one of those being a baby. The baby needs water for her bottles and I need an additional bundle of firewood to warm her bottles.",Describe-Need,"[0, 0, 1, 0, 0, 0, 0, 0, 0]","['Describe-Need', 'Show-Empathy']","[0, 0, 1, 0, 0, 0, 0, 1, 0]","{""intents"":[""Describe-Need"",""Show-Empathy""]}"
528-0_utt2_intention,528-0,2,"agent_2: Hi, I appreciate your response. I would like to compromise. I will give you the bundle of firewood you requested as well as the 2 packages of food. However, I would like to get 2 jugs of water. I have 2 other adults with me on this trip and they require more water to stay hydrated than a baby would.","Describe-Need,Promote-Coordination","[0, 0, 1, 0, 0, 0, 1, 0, 0]","['Callout-Fairness', 'Promote-Coordination', 'Show-Empathy']","[0, 1, 0, 0, 0, 0, 1, 1, 0]","{""intents"":[""Callout-Fairness"",""Promote-Coordination"",""Show-Empathy""]}"
528-1_utt1_intention,528-1,1,agent_1: That actually sounds pretty good to me. 🙂,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Build-Rapport', 'Promote-Coordination']","[1, 0, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Build-Rapport"",""Promote-Coordination""]}"
528-1_utt2_intention,528-1,2,agent_2: 🙂,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['Build-Rapport'],"[1, 0, 0, 0, 0, 0, 0, 0, 0]","{""intents"":[""Build-Rapport""]}"
528-2_utt1_intention,528-2,1,"agent_1: So, it looks like we have reached a compromise. ",Promote-Coordination,"[0, 0, 0, 0, 0, 0, 1, 0, 0]","['Build-Rapport', 'Promote-Coordination']","[1, 0, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Build-Rapport"",""Promote-Coordination""]}"
528-2_utt2_intention,528-2,2,"agent_2: Yes we have. Just to clarify, I will get two packages of water and you will get one. I will also get two packages of firewood and you will get 1. And then I will get 1 package of firewood and you will get 2,",No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Promote-Coordination', 'Callout-Fairness']","[0, 1, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Promote-Coordination"",""Callout-Fairness""]}"
528-3_utt1_intention,528-3,1,agent_1: I will get two packages of food and you will receive one. I will get one jug of water and you will receive two. I will get one bundle of firewood and you will receive two.,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Promote-Coordination', 'Callout-Fairness']","[0, 1, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Promote-Coordination"",""Callout-Fairness""]}"
528-3_utt2_intention,528-3,2,agent_2: Perfect. It has been a pleasure negotiating!,Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Promote-Coordination']","[1, 0, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Build-Rapport"",""Promote-Coordination""]}"
528-4_utt1_intention,528-4,1,"agent_1: Yes, it has been a pleasure 🙂",Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Show-Empathy']","[1, 0, 0, 0, 0, 0, 0, 1, 0]","{""intents"":[""Build-Rapport"",""Show-Empathy""]}"
528-4_utt2_intention,528-4,2,agent_2: 🙂 I hope you enjoy the rest of your day!,Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Show-Empathy']","[1, 0, 0, 0, 0, 0, 0, 1, 0]","{""intents"":[""Build-Rapport"",""Show-Empathy""]}"
529-0_utt1_intention,529-0,1,"agent_2: Hello, I was hoping we can chat. ",Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Promote-Coordination']","[1, 0, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Build-Rapport"",""Promote-Coordination""]}"
529-0_utt2_intention,529-0,2,agent_1: Hi there. ,Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",['Build-Rapport'],"[1, 0, 0, 0, 0, 0, 0, 0, 0]","{""intents"":[""Build-Rapport""]}"
529-1_utt1_intention,529-1,1,agent_2: So why did you decide to come camping?🙂,Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Discover-Preference']","[1, 0, 0, 1, 0, 0, 0, 0, 0]","{""intents"":[""Build-Rapport"",""Discover-Preference""]}"
529-1_utt2_intention,529-1,2,agent_1: I think it will be fun. I was wondering what your preferences are for the extra items we can bring?,"Build-Rapport,Discover-Preference","[1, 0, 0, 1, 0, 0, 0, 0, 0]","['Build-Rapport', 'Discover-Preference', 'Promote-Coordination']","[1, 0, 0, 1, 0, 0, 1, 0, 0]","{""intents"":[""Build-Rapport"",""Discover-Preference"",""Promote-Coordination""]}"
529-2_utt1_intention,529-2,1,agent_2: I was hoping for food as I forgot a bag at of stuff at home. I also was hoping to star gaze but I may not have enough wood to keep warm.,Describe-Need,"[0, 0, 1, 0, 0, 0, 0, 0, 0]","['Describe-Need', 'Discover-Preference', 'Show-Empathy']","[0, 0, 1, 1, 0, 0, 0, 1, 0]","{""intents"":[""Describe-Need"",""Discover-Preference"",""Show-Empathy""]}"
529-2_utt2_intention,529-2,2,agent_1: I understand. I too would really like some food because I would get pretty hungry without it and I also forgot to bring some. Firewood is so important for keeping warm. There are three of each item. Maybe we can negotiate on how to split the resources,"Callout-Fairness,Describe-Need,Promote-Coordination,Show-Empathy","[0, 1, 1, 0, 0, 0, 1, 1, 0]","['Show-Empathy', 'Describe-Need', 'Promote-Coordination']","[0, 0, 1, 0, 0, 0, 1, 1, 0]","{""intents"":[""Show-Empathy"",""Describe-Need"",""Promote-Coordination""]}"
529-3_utt1_intention,529-3,1,agent_2: I don't need any water and I did bring a small amount of food. How about you take 2 food and 1 firewood.and 2 water,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Describe-Need', 'Discover-Preference', 'Promote-Coordination']","[0, 0, 1, 1, 0, 0, 1, 0, 0]","{""intents"":[""Describe-Need"",""Discover-Preference"",""Promote-Coordination""]}"
529-3_utt2_intention,529-3,2,agent_1: I really could use a little more firewood. Thank you for the water. That is very helpful. I am just worried I will not have enough wood to boil it. ,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Describe-Need', 'Show-Empathy', 'Promote-Coordination']","[0, 0, 1, 0, 0, 0, 1, 1, 0]","{""intents"":[""Describe-Need"",""Show-Empathy"",""Promote-Coordination""]}"
529-4_utt1_intention,529-4,1,agent_2: I think i can give 1 more fire wood.🙂,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Build-Rapport', 'Promote-Coordination', 'Show-Empathy']","[1, 0, 0, 0, 0, 0, 1, 1, 0]","{""intents"":[""Build-Rapport"",""Promote-Coordination"",""Show-Empathy""]}"
529-4_utt2_intention,529-4,2,"agent_1: So, that would be 2 firewood, 2 food and 2 water for me and one of each to you? Thank you ",No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Callout-Fairness', 'Promote-Coordination']","[0, 1, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Callout-Fairness"",""Promote-Coordination""]}"
529-5_utt1_intention,529-5,1,agent_2: I would really like to come out of this with a bit more. How about 2 food for me and 1 firewood and water?,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Callout-Fairness', 'Describe-Need', 'Promote-Coordination']","[0, 1, 1, 0, 0, 0, 1, 0, 0]","{""intents"":[""Callout-Fairness"",""Describe-Need"",""Promote-Coordination""]}"
529-5_utt2_intention,529-5,2,agent_1: What are your current requirements on food so I can better understand your situation?,Discover-Preference,"[0, 0, 0, 1, 0, 0, 0, 0, 0]","['Discover-Preference', 'Describe-Need']","[0, 0, 1, 1, 0, 0, 0, 0, 0]","{""intents"":[""Discover-Preference"",""Describe-Need""]}"
529-6_utt1_intention,529-6,1,agent_2: ☹️ I forgot most the food I was going to bring and only have enough for less than half the planned trip.,Describe-Need,"[0, 0, 1, 0, 0, 0, 0, 0, 0]","['Describe-Need', 'Show-Empathy']","[0, 0, 1, 0, 0, 0, 0, 1, 0]","{""intents"":[""Describe-Need"",""Show-Empathy""]}"
529-6_utt2_intention,529-6,2,agent_1: I understand. I guess we are in the same predicament. I have two kids with me though and they are hungry too. How long are you camping for? We are here a week.,"Build-Rapport,Describe-Need,Show-Empathy","[1, 0, 1, 0, 0, 0, 0, 1, 0]","['Show-Empathy', 'Describe-Need', 'Discover-Preference']","[0, 0, 1, 1, 0, 0, 0, 1, 0]","{""intents"":[""Show-Empathy"",""Describe-Need"",""Discover-Preference""]}"
529-7_utt1_intention,529-7,1,agent_2: I let my two girls bring their friend. Its their first overnight trip for more than a night. We also had a week planned.,Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Describe-Need']","[1, 0, 1, 0, 0, 0, 0, 0, 0]","{""intents"":[""Build-Rapport"",""Describe-Need""]}"
529-7_utt2_intention,529-7,2,agent_1: My kids really eat a lot. But then yours probably to as well!,Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Show-Empathy']","[1, 0, 0, 0, 0, 0, 0, 1, 0]","{""intents"":[""Build-Rapport"",""Show-Empathy""]}"
529-8_utt1_intention,529-8,1,agent_2: Can we agree on 2 food for me and 1 water and firewood,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Callout-Fairness', 'Describe-Need', 'Promote-Coordination']","[0, 1, 1, 0, 0, 0, 1, 0, 0]","{""intents"":[""Callout-Fairness"",""Describe-Need"",""Promote-Coordination""]}"
529-8_utt2_intention,529-8,2,agent_1: How about if I give you 2 water and I take the 2 food?,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Promote-Coordination', 'Callout-Fairness']","[0, 1, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Promote-Coordination"",""Callout-Fairness""]}"
529-9_utt1_intention,529-9,1,agent_2: I don't need water I have plenty of water. You said you needed wood to boil the waters. So I offered more wood.,"No-Need,Promote-Coordination","[0, 0, 0, 0, 0, 1, 1, 0, 0]","['Describe-Need', 'Callout-Fairness']","[0, 1, 1, 0, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need"",""Callout-Fairness""]}"
529-9_utt2_intention,529-9,2,"agent_1: Okay, how about this. I understand that you have more kids than me and there are only limited resources. Let's agree that you get 2 food, 1 water and 1 firewood",Show-Empathy,"[0, 0, 0, 0, 0, 0, 0, 1, 0]","['Build-Rapport', 'Callout-Fairness', 'Promote-Coordination', 'Show-Empathy']","[1, 1, 0, 0, 0, 0, 1, 1, 0]","{""intents"":[""Build-Rapport"",""Callout-Fairness"",""Promote-Coordination"",""Show-Empathy""]}"
530-0_utt1_intention,530-0,1,"agent_2: Hello. I would like to take the following items. (2) Firewood, (2) Water, and Food (2)",No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Describe-Need', 'Promote-Coordination']","[0, 0, 1, 0, 0, 0, 1, 0, 0]","{""intents"":[""Describe-Need"",""Promote-Coordination""]}"
530-0_utt2_intention,530-0,2,agent_1: hello,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['Build-Rapport'],"[1, 0, 0, 0, 0, 0, 0, 0, 0]","{""intents"":[""Build-Rapport""]}"
530-1_utt1_intention,530-1,1,agent_2: I have brought my sons and a few of their friends so my group is larger. Will this deal work for you?,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Describe-Need', 'Discover-Preference', 'Promote-Coordination']","[0, 0, 1, 1, 0, 0, 1, 0, 0]","{""intents"":[""Describe-Need"",""Discover-Preference"",""Promote-Coordination""]}"
530-1_utt2_intention,530-1,2,"agent_1: Hello, well what do you think its the most important for you? i would like to take the food as my important and i can get 2 of that. and then you can get your most important and you can get the 2 firewood",Promote-Coordination,"[0, 0, 0, 0, 0, 0, 1, 0, 0]","['Discover-Preference', 'Describe-Need', 'Promote-Coordination']","[0, 0, 1, 1, 0, 0, 1, 0, 0]","{""intents"":[""Discover-Preference"",""Describe-Need"",""Promote-Coordination""]}"
530-2_utt1_intention,530-2,1,"agent_2: Well, To be honest I plan to take the boys hiking. It's a long walk so we will need to stay hydrated. So water has to be (2) Firewood is definitely important to us, but I'm not sure we can get by on just (1) food",Describe-Need,"[0, 0, 1, 0, 0, 0, 0, 0, 0]","['Describe-Need', 'Discover-Preference']","[0, 0, 1, 1, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need"",""Discover-Preference""]}"
530-2_utt2_intention,530-2,2,"agent_1: then you can get 2 food, 1 water and 2 firewoods ",No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Promote-Coordination', 'Discover-Preference']","[0, 0, 0, 1, 0, 0, 1, 0, 0]","{""intents"":[""Promote-Coordination"",""Discover-Preference""]}"
530-3_utt1_intention,530-3,1,agent_2: After talking it over the boys I think with can go with 2 water 1 food and 2 firewood🙂,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Describe-Need', 'Promote-Coordination']","[0, 0, 1, 0, 0, 0, 1, 0, 0]","{""intents"":[""Describe-Need"",""Promote-Coordination""]}"
